노선,기종점,정류장순번,정류장명,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,00시,01시,02시,03시,Column1
,초당주공3단지후문 - 초당역,46,숭례문,0,0,0,32,7,0,4,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,47,남대문로3가(경유),0,0,0,32,7,0,4,7,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,48,명동입구,0,0,0,34,11,16,6,16,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,49,남대문세무서.서울백병원(중),0,0,0,47,16,20,8,20,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,50,남산1호터널TG(경유),0,0,0,47,24,20,8,20,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,51,한남1고가차도진입(경유),0,0,0,47,24,20,8,20,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,52,남산고가차도출입(경유),0,0,0,47,24,20,8,20,22,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,53,순천향대학병원,0,0,0,51,29,22,10,28,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,54,한남IC(경유),0,0,0,51,29,22,10,28,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,55,반포IC(경유),0,0,0,51,29,22,10,28,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,56,서초IC(경유),0,0,0,51,29,22,10,28,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,57,양재IC(경유),0,0,0,51,29,22,10,28,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,58,청계산입구역(경유),0,0,0,51,29,22,10,28,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,59,성남진입(경유),0,0,0,51,29,22,10,28,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,60,금토JC(경유),0,0,0,51,29,22,10,28,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,61,판교IC(경유),0,0,0,51,29,22,10,28,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,62,서울TG(경유),0,0,0,51,29,22,10,28,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,63,죽전(경유),0,0,0,51,29,22,10,28,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,64,신갈JC(경유),0,0,0,51,29,22,10,28,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,65,수원신갈TG(경유),0,0,0,51,29,22,10,28,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,66,상미마을.신갈오거리.롯데캐슬레이시티,0,0,0,44,27,20,4,18,24,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,67,롯데캐슬스카이.이안두드림.백남준아트센터,0,0,0,38,24,16,11,4,22,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,68,기흥역,0,0,0,16,44,14,3,14,18,18,13,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,69,수원컨트리클럽,0,0,0,0,52,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,70,강남대역.강남대입구,0,0,0,14,56,12,4,10,8,16,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,71,지석역,0,0,0,16,58,0,9,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,72,갈천마을.주공아파트,0,0,0,14,11,0,3,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,73,어정풍림아파트,0,0,0,12,54,22,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,74,어정역,0,0,0,0,50,18,3,4,16,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,75,동백이마트,0,0,0,8,30,16,7,8,11,8,7,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,76,평촌마을,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,77,호수마을.자연앤데시앙.두산위브더제니스,0,0,0,0,20,0,2,6,7,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,78,호수마을자연앤데시앙.월드메르디앙,0,0,0,0,0,4,0,2,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,79,동막초등학교.호수마을계룡리슈빌.어울림,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,80,동백중학교,0,0,0,0,4,11,0,0,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,81,동백고.호수마을서해그랑블.풍림코아루,0,0,0,0,2,2,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,82,동백소방서.동일하이빌.롯데캐슬,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,83,쥬네브상가,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,84,동백2동행정복지센터,0,0,0,0,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,85,동백역.성산마을서해그랑블,0,0,0,0,12,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,86,동백경남아너스빌,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,87,초당중학교.삼부르네상스아파트,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,88,초당초등학교.현진에버빌,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
,초당주공3단지후문 - 초당역,89,초당역,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
