,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0,1,2,3
노원구 2023-12-06(수),17.14,20.87,22.04,20.87,21.08,20.57,19.41,20.0,18.18,16.88,18.18,18.18,17.65,18.18,18.0,19.29,18.0,18.0,18.62,17.78,20.0,18.0,17.84,18.33
노원구 2023-12-07(목),17.14,20.87,22.5,20.87,21.08,20.57,18.86,19.41,19.41,18.75,18.18,18.18,17.14,18.18,17.42,18.62,18.0,18.0,17.42,17.78,20.0,18.18,17.65,17.14
노원구 2023-12-08(금),16.74,21.33,22.5,21.33,21.67,20.57,18.86,19.41,19.41,18.18,18.18,17.65,18.86,18.18,20.0,19.29,18.0,17.42,18.0,17.78,17.14,18.0,18.0,18.75
노원구 2023-12-09(토),16.1,20.0,21.0,21.0,21.08,20.0,18.95,19.46,19.46,18.86,18.33,19.46,18.33,18.75,18.0,18.62,19.35,19.35,19.35,16.8,21.18,20.87,20.0,18.46
노원구 2023-12-10(일),16.92,21.0,22.11,21.54,21.08,20.57,20.57,20.57,19.41,19.41,19.41,19.41,18.75,19.35,19.35,20.62,19.35,19.35,20.0,18.26,18.0,20.87,17.65,17.84
노원구 2023-12-11(월),16.74,21.7,22.04,20.87,19.46,20.57,19.41,18.18,18.18,18.75,18.18,16.88,18.18,18.75,18.0,17.14,18.62,18.62,16.55,18.46,19.09,17.14,18.18,18.18
노원구 2023-12-12(화),16.74,21.33,22.04,20.87,21.08,20.57,19.41,18.18,18.18,18.18,17.65,17.65,17.65,18.18,18.0,19.29,18.0,18.62,18.62,18.46,16.36,17.42,16.88,18.33
노원구 2023-12-13(수),17.56,21.33,22.5,20.87,21.08,20.57,19.41,20.0,17.65,18.75,18.75,18.18,17.65,18.75,18.0,20.0,18.0,18.0,18.62,18.46,20.0,18.18,17.84,17.42
노원구 2023-12-14(목),17.14,21.33,22.5,20.87,21.08,20.57,19.41,19.41,17.65,18.18,18.18,17.65,17.65,18.18,18.0,17.14,18.62,18.62,18.0,17.78,19.09,18.0,17.37,17.65
도봉구 2023-12-01(금),15.92,20.0,21.25,20.87,20.0,18.18,18.75,17.42,17.42,16.55,17.42,16.0,16.88,18.0,17.14,17.5,18.46,16.8,19.2,17.5,17.65,16.67,18.0,18.46
도봉구 2023-12-02(토),16.25,20.45,20.53,20.53,20.57,19.41,18.86,18.86,18.18,18.18,18.18,19.41,18.18,18.62,19.2,17.78,17.14,17.14,17.78,17.14,17.65,14.4,16.88,18.26
도봉구 2023-12-03(일),16.0,20.0,21.08,21.08,20.0,19.41,20.0,18.75,18.75,19.35,19.35,19.35,19.35,18.62,18.62,19.35,20.0,19.29,17.78,18.0,15.0,18.0,18.0,18.33
도봉구 2023-12-04(월),15.6,20.87,20.82,20.43,20.0,20.0,18.75,17.42,17.42,16.55,17.14,16.55,18.0,16.55,17.14,16.8,18.46,16.8,17.5,17.14,15.79,14.55,17.65,18.86
도봉구 2023-12-05(화),15.6,21.33,21.25,20.43,20.0,19.41,18.75,17.42,16.88,16.55,16.55,16.55,17.42,16.55,17.78,16.8,18.46,16.8,17.5,16.36,15.79,17.14,18.33,18.46
도봉구 2023-12-06(수),15.92,20.0,20.82,20.87,20.0,20.0,18.75,17.42,17.42,16.55,16.55,16.55,17.42,18.62,17.78,17.5,16.8,16.8,16.8,17.14,16.67,17.5,17.14,17.65
도봉구 2023-12-07(목),16.25,20.0,21.25,20.87,20.0,20.0,18.18,18.75,17.42,16.55,16.0,16.55,16.88,18.0,17.78,18.46,16.15,18.46,19.2,18.26,18.0,17.14,16.67,17.84
도봉구 2023-12-08(금),15.92,20.0,21.25,20.87,20.0,18.18,18.75,18.75,16.88,17.42,18.0,16.0,16.88,17.42,17.78,17.5,18.46,18.46,16.8,18.26,15.79,16.55,16.55,18.62
도봉구 2023-12-09(토),15.92,19.53,20.53,20.53,20.57,19.41,18.33,19.41,19.41,18.18,18.18,18.86,17.65,18.62,17.78,17.78,18.62,18.0,17.14,16.36,18.75,17.14,17.14,18.46
도봉구 2023-12-10(일),14.67,19.5,20.57,21.67,20.57,19.41,18.75,20.0,18.75,18.75,19.35,18.75,18.75,20.0,20.0,19.35,19.35,19.29,19.29,18.0,14.12,17.65,17.14,18.95
도봉구 2023-12-11(월),15.92,21.33,20.82,20.43,19.46,20.0,18.75,18.0,18.0,16.55,17.14,17.14,16.55,17.14,17.78,16.8,16.8,17.5,16.8,17.14,17.65,17.14,18.18,18.33
도봉구 2023-12-12(화),16.25,20.0,20.82,20.87,20.0,20.0,18.75,17.42,17.42,16.0,16.55,16.0,18.0,16.55,17.78,16.8,16.8,16.8,16.8,19.09,16.67,15.0,16.36,18.95
도봉구 2023-12-13(수),15.29,20.0,21.25,20.87,20.0,20.0,18.75,17.42,17.42,16.55,16.55,18.0,18.0,18.62,17.78,16.8,17.78,18.46,16.8,16.36,17.14,18.0,17.14,17.37
도봉구 2023-12-14(목),15.32,20.45,20.82,20.87,20.0,19.41,18.75,17.42,16.88,16.55,16.0,16.0,18.0,16.55,17.78,16.8,16.15,16.15,16.8,17.5,17.65,16.55,18.33,18.86
동대문구 2023-12-01(금),15.43,18.95,18.46,18.33,16.55,16.0,16.0,17.42,16.88,15.88,17.65,16.67,17.37,17.37,16.67,18.75,17.65,18.86,18.86,18.0,16.36,15.65,17.14,17.14
동대문구 2023-12-02(토),16.22,18.0,19.41,19.41,18.75,18.75,17.65,17.65,17.65,17.65,17.65,16.67,16.67,15.88,18.18,18.18,17.14,18.33,18.86,17.14,15.65,16.15,17.14,19.29
동대문구 2023-12-03(일),16.5,18.46,20.0,20.0,20.0,18.75,18.75,17.42,17.42,16.88,16.36,17.65,18.18,18.75,18.75,18.75,17.65,18.75,18.75,17.5,15.0,18.26,16.8,19.09
동대문구 2023-12-04(월),16.22,18.46,18.95,18.33,16.55,16.55,16.55,17.42,17.42,16.88,16.88,17.14,16.22,17.84,17.84,18.75,17.65,18.86,18.18,17.14,16.36,16.8,16.8,17.5
동대문구 2023-12-05(화),15.43,18.95,18.95,17.84,16.55,16.0,16.0,16.0,17.42,15.0,16.36,17.14,16.22,17.84,18.33,18.18,17.14,18.86,18.18,18.62,17.14,16.8,17.5,18.26
동대문구 2023-12-06(수),15.0,18.0,18.46,18.33,16.55,16.55,16.0,17.42,17.42,15.0,16.36,17.14,17.84,17.84,18.33,18.18,17.65,18.86,19.41,18.62,17.14,16.15,18.46,18.46
동대문구 2023-12-07(목),15.0,18.95,18.95,18.33,16.55,16.55,16.0,16.0,17.42,16.88,16.36,15.43,16.67,17.84,18.33,18.18,18.86,18.33,19.46,18.0,16.36,16.0,15.56,19.09
동대문구 2023-12-08(금),14.59,18.46,18.95,18.86,17.14,16.55,16.0,17.42,16.88,16.36,15.88,16.67,15.79,16.22,17.14,18.75,17.65,18.33,18.95,17.42,15.65,17.5,17.5,16.8
동대문구 2023-12-09(토),15.79,18.0,20.0,19.41,18.75,16.88,18.18,18.18,16.36,16.36,15.88,16.67,16.67,15.88,18.75,18.75,18.95,17.84,18.86,17.78,17.14,14.4,16.8,20.0
동대문구 2023-12-10(일),16.22,20.0,18.75,20.0,18.75,18.75,18.75,17.42,16.88,16.88,18.18,17.65,18.18,18.18,18.75,18.33,18.86,19.41,18.75,16.8,15.79,16.36,15.0,18.95
동대문구 2023-12-11(월),15.43,18.46,18.95,17.84,16.0,16.55,16.55,16.0,15.48,17.42,16.36,15.88,16.67,17.84,16.67,18.18,17.65,18.86,18.18,17.78,17.14,16.36,16.8,17.5
동대문구 2023-12-12(화),15.43,18.95,18.95,18.33,16.55,16.55,16.0,16.0,16.88,16.88,16.36,17.14,16.67,18.33,18.86,18.18,17.65,18.86,19.41,18.62,17.14,16.15,16.8,17.14
동대문구 2023-12-13(수),15.0,18.46,19.46,18.33,16.55,16.55,16.0,15.48,16.88,16.36,16.36,17.14,16.67,16.22,18.86,18.75,18.86,18.86,17.65,18.62,17.14,15.56,18.26,16.8
동대문구 2023-12-14(목),15.88,18.46,18.95,18.33,16.55,16.0,16.0,15.48,16.88,16.88,16.36,16.67,16.22,16.22,16.67,16.88,17.65,18.33,17.65,16.55,17.14,16.15,15.65,19.09
동작구 2023-12-01(금),15.43,20.57,21.82,20.0,19.29,20.0,19.29,18.62,18.62,18.0,18.0,18.18,17.65,18.86,20.0,20.0,21.18,21.08,21.08,22.29,20.0,16.8,15.65,17.14
동작구 2023-12-02(토),15.79,21.08,22.0,21.29,20.69,18.62,20.0,20.0,18.0,19.35,18.75,20.0,20.0,19.35,19.35,20.62,21.08,22.11,21.54,21.82,21.82,15.0,17.14,18.95
동작구 2023-12-03(일),15.71,19.41,20.69,21.29,22.0,20.69,19.29,19.29,19.29,19.29,18.62,20.0,19.35,20.0,20.0,20.62,21.18,21.18,21.18,21.43,18.0,17.78,18.26,20.0
동작구 2023-12-04(월),15.88,21.18,21.82,20.0,19.29,20.0,20.0,19.29,18.62,18.62,18.0,19.35,19.41,20.57,20.57,20.62,21.18,20.57,22.29,20.62,20.0,16.55,18.26,19.09
동작구 2023-12-05(화),16.22,19.41,21.82,20.0,19.29,19.29,18.62,19.29,18.62,18.0,19.35,18.75,19.41,18.86,21.18,21.29,21.18,21.67,21.67,20.62,19.2,15.0,16.55,16.36
동작구 2023-12-06(수),15.0,19.41,21.82,20.62,19.29,19.29,20.0,19.29,18.62,18.0,17.42,18.75,19.41,18.86,19.41,20.62,21.18,21.67,21.67,21.82,20.77,16.8,17.14,19.2
동작구 2023-12-07(목),16.22,19.41,21.82,20.62,19.29,20.0,19.29,19.29,18.0,18.0,19.35,18.75,19.41,18.86,19.41,21.29,20.57,21.08,21.08,21.82,20.77,15.65,15.48,19.09
동작구 2023-12-08(금),16.67,21.18,20.62,20.62,20.0,20.0,19.29,19.29,18.0,18.0,19.35,18.18,19.41,18.86,20.0,20.0,21.18,21.08,22.11,21.67,21.43,17.14,15.65,16.36
동작구 2023-12-09(토),16.1,20.57,22.0,21.29,20.69,20.69,19.35,20.0,20.0,19.35,18.75,19.41,20.0,20.0,19.35,21.82,20.53,21.54,22.5,20.57,19.2,15.79,17.5,18.0
동작구 2023-12-10(일),16.0,19.41,20.69,22.0,20.69,19.29,18.62,19.29,19.29,18.62,18.62,19.35,20.62,21.29,21.29,21.82,22.29,22.29,21.18,21.43,18.95,17.5,16.36,18.95
동작구 2023-12-11(월),15.0,20.0,21.82,20.0,19.29,20.0,20.0,19.29,18.62,18.0,18.0,18.75,19.41,18.33,18.86,20.62,21.18,21.67,20.57,21.29,20.0,19.09,17.14,18.46
동작구 2023-12-12(화),15.43,19.41,22.5,20.0,19.29,20.0,19.29,18.62,18.0,18.0,19.35,18.75,20.0,18.86,19.41,21.29,20.57,21.08,21.67,21.82,20.77,17.14,17.14,20.0
동작구 2023-12-13(수),16.22,19.41,21.82,20.62,19.29,19.29,19.29,18.62,18.62,18.0,19.35,18.75,19.41,19.41,20.0,21.29,20.57,21.67,21.67,21.82,18.46,15.56,15.65,20.0
동작구 2023-12-14(목),16.22,19.41,21.82,20.62,19.29,19.29,19.29,18.62,18.62,18.0,19.35,18.18,19.41,18.86,19.41,20.62,20.0,21.08,21.08,21.18,21.6,15.0,13.55,18.26
마포구 2023-12-01(금),15.88,21.0,21.08,19.41,17.78,20.0,18.62,18.0,19.35,19.35,18.18,18.86,19.46,18.95,19.46,20.57,21.08,21.54,21.0,21.67,22.0,20.62,18.0,18.62
마포구 2023-12-02(토),16.6,20.0,22.11,21.67,20.0,18.75,18.75,19.35,18.75,18.75,20.0,18.86,18.33,18.86,20.57,21.67,21.0,21.95,21.95,21.08,22.0,20.0,18.0,18.62
마포구 2023-12-03(일),15.92,20.0,21.0,21.67,21.18,20.62,20.0,20.0,20.0,20.0,18.75,18.75,20.0,19.41,21.18,21.67,21.54,21.54,22.11,21.18,23.57,20.62,16.0,19.2
마포구 2023-12-04(월),15.88,20.49,22.11,19.41,20.0,19.29,18.62,18.0,18.0,19.35,18.75,18.18,20.0,20.53,20.0,22.29,21.08,20.53,21.08,21.82,21.43,20.62,18.33,17.14
마포구 2023-12-05(화),16.67,20.0,21.08,19.41,19.29,19.29,18.62,18.0,19.35,17.42,18.75,19.41,20.0,20.53,20.53,21.67,21.08,20.53,21.08,21.18,22.76,21.18,17.84,19.29
마포구 2023-12-06(수),15.0,21.54,21.08,19.41,17.78,19.29,18.62,18.62,18.0,18.0,18.75,18.86,20.0,20.53,20.53,22.29,21.08,20.53,20.53,21.18,21.43,20.0,17.56,18.46
마포구 2023-12-07(목),16.67,20.0,21.08,20.0,20.0,19.29,18.0,18.62,19.35,19.35,18.18,19.41,20.0,19.46,20.53,20.57,21.08,21.54,22.11,21.18,20.69,20.62,17.14,18.0
마포구 2023-12-08(금),15.43,21.0,21.08,20.0,18.46,19.29,18.62,18.0,20.0,19.35,18.18,18.86,19.46,18.95,19.46,20.57,21.08,21.54,21.0,21.08,22.0,20.0,18.18,17.14
마포구 2023-12-09(토),16.36,20.0,22.7,22.29,20.0,19.35,18.75,19.35,18.75,18.75,18.18,18.86,18.33,20.0,20.57,21.08,20.49,21.43,20.93,20.53,23.23,21.29,16.0,17.78
마포구 2023-12-10(일),15.0,20.43,20.49,22.7,21.18,20.62,20.0,19.35,19.35,19.35,19.35,20.0,19.41,21.18,20.57,21.08,21.54,21.54,22.11,21.18,24.83,20.0,17.42,18.46
마포구 2023-12-11(월),15.88,20.0,20.53,19.41,17.78,19.29,18.62,18.0,18.0,17.42,18.75,17.65,20.0,20.53,20.0,20.0,21.08,21.08,21.08,21.82,21.43,23.57,17.84,18.46
마포구 2023-12-12(화),15.88,20.53,21.08,19.41,17.78,19.29,18.62,18.0,19.35,18.0,18.75,19.41,20.0,20.53,20.53,21.67,21.08,22.11,21.08,21.18,22.76,22.5,17.14,18.0
마포구 2023-12-13(수),16.67,20.0,21.08,20.0,17.78,19.29,18.62,18.0,20.0,18.0,18.75,19.41,20.0,21.08,21.08,21.67,21.08,22.11,20.53,20.57,21.43,20.62,16.22,19.29
마포구 2023-12-14(목),15.43,21.0,21.08,20.0,17.78,19.29,18.62,18.0,18.0,19.35,18.18,18.86,18.33,18.95,20.53,20.0,20.53,20.0,20.0,20.57,21.43,20.62,18.18,18.62
서대문구 2023-12-01(금),16.55,18.86,20.0,17.84,16.55,17.14,17.14,16.55,18.0,17.42,16.88,17.14,18.33,17.84,18.33,18.75,19.41,20.0,20.0,20.0,21.43,20.77,20.0,17.5
서대문구 2023-12-02(토),16.36,19.46,20.0,20.62,19.35,18.0,18.0,17.42,17.42,18.0,17.42,17.65,18.18,16.88,17.42,19.35,18.86,20.0,21.67,20.62,20.87,21.6,16.15,16.67
서대문구 2023-12-03(일),16.88,19.41,21.29,20.62,19.35,18.0,17.14,18.62,18.62,17.14,18.62,18.0,18.62,18.62,18.62,20.0,20.0,21.18,21.82,20.69,23.48,22.5,17.5,19.09
서대문구 2023-12-04(월),16.55,18.86,19.46,17.37,16.55,17.14,17.78,17.14,18.62,18.62,16.88,17.65,18.33,17.84,19.46,20.0,20.57,20.0,20.57,21.29,20.77,21.43,18.46,19.09
서대문구 2023-12-05(화),17.14,19.41,20.0,17.84,16.55,17.14,17.14,16.55,18.62,18.0,18.18,17.14,18.33,18.33,20.0,20.0,20.0,20.0,20.57,21.29,23.08,20.69,18.62,17.78
서대문구 2023-12-06(수),16.55,19.41,20.0,17.84,16.55,17.78,17.14,17.14,18.0,16.0,16.88,17.14,18.33,18.33,18.33,20.0,20.57,20.0,20.57,21.29,23.08,20.0,17.14,18.46
서대문구 2023-12-07(목),16.0,18.86,20.0,17.84,16.55,17.14,16.55,16.55,18.0,17.42,16.36,17.14,18.33,18.33,18.33,20.0,20.0,19.46,20.0,20.62,23.08,20.0,16.55,18.26
서대문구 2023-12-08(금),16.0,18.86,20.0,18.33,16.55,17.14,16.55,18.0,18.0,18.0,16.88,17.65,17.14,18.33,18.86,20.62,19.41,20.0,20.0,20.62,20.0,20.77,17.5,18.46
서대문구 2023-12-09(토),15.43,18.33,19.35,20.0,19.35,18.62,17.42,18.0,17.42,18.0,17.42,18.18,18.18,16.88,18.0,19.35,18.86,19.46,21.08,20.62,23.48,21.6,20.0,20.0
서대문구 2023-12-10(일),16.88,20.0,20.62,20.62,20.0,18.0,19.29,18.62,17.14,19.29,16.55,18.0,18.62,18.62,18.0,19.35,19.41,21.18,20.0,21.43,21.82,23.08,18.26,19.09
서대문구 2023-12-11(월),16.55,18.18,19.46,17.37,16.0,17.14,17.14,16.55,18.0,18.0,16.36,17.14,18.86,17.84,19.46,19.41,20.57,20.57,21.18,20.0,22.5,19.2,18.46,20.87
서대문구 2023-12-12(화),16.55,19.41,19.46,17.84,16.55,17.14,17.14,18.0,18.0,17.42,18.18,17.65,18.33,18.33,18.86,20.62,20.57,20.0,20.57,21.29,20.77,20.0,19.29,20.0
서대문구 2023-12-13(수),17.14,18.86,20.0,18.33,16.55,17.14,16.55,16.55,17.42,17.42,16.36,17.65,17.14,18.86,18.86,20.62,20.57,20.57,20.0,20.0,20.77,21.43,18.46,18.26
서대문구 2023-12-14(목),15.48,20.0,20.0,18.33,16.55,16.55,16.0,18.0,17.42,17.42,16.36,17.14,16.67,18.33,18.33,18.18,20.0,19.46,19.46,20.62,20.77,20.87,16.0,17.14
서초구 2023-12-01(금),15.43,19.41,22.5,21.29,20.0,20.77,19.29,18.62,21.29,20.62,20.57,20.53,21.0,19.53,21.43,23.68,22.5,24.0,24.88,27.69,30.0,21.29,20.69,17.14
서초구 2023-12-02(토),15.35,20.49,23.64,22.94,21.29,20.69,20.0,19.35,20.62,20.0,21.18,21.67,20.53,21.67,21.67,23.68,24.0,23.41,26.34,30.0,32.43,22.5,21.29,19.35
서초구 2023-12-03(일),15.71,20.49,25.45,23.64,22.0,20.69,20.69,20.69,20.69,21.29,22.5,21.18,22.29,22.29,22.29,22.7,23.08,23.68,24.32,27.27,30.97,23.23,18.75,18.0
서초구 2023-12-04(월),15.0,20.0,23.64,20.62,20.0,20.77,19.29,20.69,21.29,21.29,21.82,20.0,22.11,21.43,22.33,24.62,24.0,24.62,24.62,27.43,29.03,23.33,19.41,18.18
서초구 2023-12-05(화),15.0,19.41,24.38,20.62,20.0,20.77,19.29,20.69,20.0,21.29,21.18,20.0,21.54,21.43,21.43,24.62,24.0,24.0,24.62,25.95,28.12,22.5,20.57,17.65
서초구 2023-12-06(수),13.71,19.41,24.38,21.29,20.0,20.77,19.29,20.69,19.35,21.29,20.0,19.46,21.0,21.43,21.43,23.08,24.0,24.62,24.62,26.67,29.03,24.0,19.41,18.75
서초구 2023-12-07(목),15.0,19.41,22.5,21.29,20.0,20.77,19.29,19.29,21.29,20.62,19.41,21.67,21.54,21.95,21.95,23.68,24.0,23.41,24.88,26.84,30.0,22.5,18.18,18.0
서초구 2023-12-08(금),15.43,18.86,22.5,21.29,20.77,18.46,20.0,20.69,21.29,21.29,21.18,19.46,19.5,20.0,20.49,23.68,23.08,24.0,24.88,27.0,30.86,24.38,20.69,17.14
서초구 2023-12-09(토),14.63,18.95,25.16,23.64,22.0,20.69,20.0,21.29,21.29,20.62,21.18,21.08,21.08,21.67,21.67,23.68,23.41,24.29,25.71,29.23,32.43,20.62,19.29,19.29
서초구 2023-12-10(일),15.0,20.0,24.71,23.23,22.0,21.43,21.43,20.69,20.69,21.29,22.5,22.94,22.29,22.29,23.33,23.68,23.08,23.68,25.26,28.24,30.0,20.62,17.14,19.35
서초구 2023-12-11(월),15.88,18.75,22.5,20.62,20.0,20.77,19.29,20.69,19.35,21.29,19.41,21.67,20.0,20.93,20.45,24.0,24.62,24.62,23.68,25.71,27.1,23.23,17.65,18.75
서초구 2023-12-12(화),14.12,18.75,22.5,21.29,20.0,20.77,20.0,20.69,20.0,21.29,20.0,20.0,21.54,21.95,21.95,25.26,24.0,24.0,24.0,26.67,30.0,23.23,19.41,18.0
서초구 2023-12-13(수),15.0,20.0,23.23,21.29,20.0,20.77,19.29,18.62,19.35,21.29,20.0,20.57,20.53,21.95,21.95,25.26,24.62,24.0,24.0,25.95,29.03,22.0,19.41,17.65
서초구 2023-12-14(목),15.43,19.41,24.38,21.29,20.0,18.46,19.29,20.69,19.35,20.62,20.57,19.46,19.5,20.0,20.45,22.5,23.41,22.86,22.86,25.26,27.27,22.0,16.55,17.42
성동구 2023-12-01(금),16.88,19.41,20.62,19.35,19.2,16.8,18.46,17.14,18.0,18.0,16.88,17.65,17.84,18.95,18.95,20.57,19.46,20.0,20.0,18.33,16.55,15.0,16.88,18.26
성동구 2023-12-02(토),15.43,19.46,20.0,21.29,19.29,19.29,18.62,18.0,18.0,18.0,17.42,18.18,17.65,18.75,18.18,18.86,20.0,20.0,19.5,18.86,15.56,16.67,15.0,20.0
성동구 2023-12-03(일),16.22,18.95,20.0,20.69,20.0,18.62,17.14,19.29,17.78,17.14,18.62,18.0,19.35,18.75,20.62,20.57,19.46,19.46,20.0,18.62,16.15,14.12,16.15,19.09
성동구 2023-12-04(월),16.0,18.86,20.0,19.35,19.2,19.2,18.46,17.78,18.62,16.55,18.0,18.18,18.33,20.0,20.0,20.0,18.95,20.53,20.0,20.0,17.14,13.5,15.0,16.15
성동구 2023-12-05(화),15.48,19.41,20.62,19.35,19.2,18.46,18.46,17.78,18.62,18.62,17.42,17.65,18.33,18.95,20.53,20.0,19.46,20.53,19.46,18.75,17.14,15.0,12.97,17.78
성동구 2023-12-06(수),15.0,18.33,20.62,19.35,19.2,16.8,18.46,17.78,18.62,16.55,18.0,17.65,18.33,19.46,18.95,20.0,19.46,20.53,19.46,18.18,16.15,14.55,15.43,18.26
성동구 2023-12-07(목),16.55,19.41,20.62,20.0,19.2,19.2,17.78,17.14,18.0,18.62,16.88,18.18,18.33,19.46,18.95,20.0,18.95,20.0,18.46,19.41,17.14,15.48,15.48,17.78
성동구 2023-12-08(금),16.0,19.41,20.62,20.0,20.0,19.2,18.46,17.14,18.0,18.0,18.75,17.65,17.84,18.95,18.95,20.57,19.46,18.46,20.0,18.33,16.55,14.0,13.71,17.78
성동구 2023-12-09(토),16.22,18.95,20.0,20.0,19.29,19.29,18.62,18.0,18.62,18.0,18.0,18.18,17.65,18.18,18.18,18.86,20.0,19.02,20.49,18.86,16.15,16.36,15.48,19.29
성동구 2023-12-10(일),13.85,19.46,20.0,20.69,20.0,18.62,20.0,19.29,19.29,19.29,18.0,19.35,18.75,18.75,20.0,18.86,18.95,18.95,20.0,17.42,16.8,16.36,15.56,18.0
성동구 2023-12-11(월),15.48,18.86,20.62,19.35,18.46,16.8,18.46,17.14,17.14,16.55,17.42,17.65,18.33,18.95,18.46,19.46,19.46,18.95,20.57,18.75,17.14,14.48,16.0,18.46
성동구 2023-12-12(화),16.0,18.86,20.62,19.35,19.2,19.2,17.78,17.78,18.62,16.55,17.42,18.18,18.86,19.46,20.0,20.0,18.95,20.0,19.46,18.18,17.14,16.55,15.48,18.0
성동구 2023-12-13(수),16.55,18.86,20.62,20.0,19.2,19.2,18.46,17.14,18.62,18.62,18.0,18.18,18.86,19.46,19.46,20.0,18.95,20.53,18.95,20.0,17.78,14.12,14.0,18.26
성동구 2023-12-14(목),16.55,19.41,20.62,19.35,19.2,16.15,17.78,17.14,18.62,18.0,16.88,17.65,17.84,18.95,18.46,20.0,18.95,20.0,18.46,20.0,17.14,15.0,14.12,18.0
성북구 2023-12-01(금),16.88,18.95,20.0,18.95,17.42,16.55,16.55,16.0,16.0,15.48,16.36,16.36,16.67,17.14,16.88,18.62,17.42,18.18,18.18,18.62,17.14,16.36,17.5,17.14
성북구 2023-12-02(토),15.79,18.46,18.86,19.41,18.75,17.42,16.36,16.88,17.42,17.42,17.42,16.36,16.36,16.55,17.14,17.78,17.42,19.02,18.86,17.14,17.65,18.0,17.5,17.14
성북구 2023-12-03(일),16.36,18.86,20.0,18.86,18.75,18.0,18.0,18.0,16.55,18.0,18.0,18.0,16.55,17.78,17.78,18.62,18.0,18.62,19.29,17.5,15.0,15.79,17.78,19.2
성북구 2023-12-04(월),16.36,18.95,19.5,18.46,17.42,16.55,17.78,16.55,16.55,16.0,16.88,16.88,17.14,16.67,18.18,18.0,18.75,18.18,18.75,17.78,16.36,15.0,18.26,19.09
성북구 2023-12-05(화),15.0,18.46,20.0,18.46,17.42,16.0,17.14,16.55,16.55,17.42,16.36,16.36,16.67,17.14,16.88,18.0,18.75,18.18,18.75,17.14,17.14,15.0,18.0,20.0
성북구 2023-12-06(수),16.88,17.84,19.5,18.46,18.0,17.14,17.78,16.55,16.0,16.55,16.36,16.36,16.67,16.67,16.88,18.0,16.88,18.18,18.18,17.14,17.14,17.5,16.88,19.2
성북구 2023-12-07(목),16.36,18.95,20.0,18.95,18.0,16.55,17.78,16.55,16.0,17.42,16.88,15.88,16.67,17.65,17.42,18.0,18.75,19.41,18.18,17.14,16.36,17.5,16.0,20.0
성북구 2023-12-08(금),16.36,19.46,20.0,18.95,18.0,16.55,16.55,16.55,16.0,15.48,16.36,16.36,17.14,17.65,17.42,18.62,17.42,18.18,18.75,18.62,17.14,17.14,15.56,19.09
성북구 2023-12-09(토),16.22,17.37,20.0,19.41,19.35,17.42,16.88,17.42,17.42,17.42,16.88,17.65,17.65,17.42,17.14,19.29,18.0,18.75,18.75,16.15,16.67,18.0,17.5,19.09
성북구 2023-12-10(일),15.0,19.41,18.75,20.0,19.35,18.0,18.62,18.62,16.55,18.0,16.55,18.0,18.62,17.14,17.78,17.14,17.42,19.35,18.62,18.26,16.0,18.95,17.5,17.5
성북구 2023-12-11(월),16.36,18.95,19.5,18.46,16.88,16.55,17.78,16.55,16.0,16.0,17.42,17.42,17.14,17.14,17.42,18.62,18.75,18.18,17.42,17.78,17.14,15.65,15.56,19.2
성북구 2023-12-12(화),16.88,18.95,20.0,18.95,17.42,16.55,17.14,16.55,18.0,17.42,16.36,16.36,17.14,17.65,17.42,18.62,18.75,18.18,18.75,17.14,17.14,15.0,18.0,19.29
성북구 2023-12-13(수),15.88,19.46,20.0,18.95,17.42,16.55,16.55,18.0,16.0,15.48,16.88,16.36,17.14,18.18,17.42,18.62,17.42,18.75,18.75,17.14,17.14,16.8,16.22,16.8
성북구 2023-12-14(목),15.48,18.95,20.0,18.95,17.42,16.55,17.14,16.0,17.42,16.0,16.36,15.88,17.14,17.14,16.88,16.55,17.42,17.65,18.75,16.55,16.36,15.65,15.56,18.26
송파구 2023-12-01(금),15.0,18.95,22.11,21.67,20.69,20.69,20.0,19.35,19.35,19.35,18.75,19.41,19.46,20.0,19.46,21.18,21.67,22.11,21.43,21.95,20.0,18.0,14.12,16.88
송파구 2023-12-02(토),14.63,20.0,21.18,21.18,20.62,19.35,20.0,20.0,20.0,20.62,20.0,19.41,20.0,19.41,21.82,22.29,22.5,20.93,22.5,22.5,20.0,18.62,16.55,17.42
송파구 2023-12-03(일),15.71,19.02,21.18,21.18,20.0,20.62,19.35,21.29,19.35,20.0,21.29,20.62,20.62,20.62,21.82,22.29,21.95,22.5,23.68,22.0,20.0,18.75,16.67,18.62
송파구 2023-12-04(월),15.88,20.0,21.54,21.08,20.0,20.69,19.35,19.35,19.35,20.0,19.35,20.0,20.0,20.53,20.53,22.29,21.67,21.08,22.29,22.5,20.0,15.79,15.71,17.42
송파구 2023-12-05(화),14.59,20.53,22.11,21.08,20.0,20.0,19.35,19.35,19.35,20.0,19.35,19.41,20.0,20.53,21.08,22.29,21.67,22.7,21.67,21.82,21.43,16.36,15.71,18.0
송파구 2023-12-06(수),15.0,18.95,22.11,21.67,20.69,20.69,19.35,19.35,19.35,20.0,18.75,20.0,20.0,20.53,20.53,22.29,21.67,21.08,23.33,22.5,20.77,16.92,14.67,18.0
